ID,center_lat,center_lon,sat_item,date,local_cloud_cover,water_pixels,original_dates_list
374,27.83294213,-82.53699537,S2B_MSIL2A_20221104T160429_R097_T17RLL_20221105T064531,2022-11-04,0.0,51108,['2021-07-12']
374,27.83294213,-82.53699537,S2B_MSIL2A_20200925T155929_R097_T17RLL_20200926T221136,2020-09-25,0.15,51068,['2021-07-12']
374,27.83294213,-82.53699537,S2A_MSIL2A_20170330T155901_R097_T17RLL_20210209T030948,2017-03-30,0.16,51228,['2021-07-12']
376,26.37346565,-82.26610874,S2B_MSIL2A_20200408T155819_R097_T17RLK_20200925T140327,2020-04-08,0.0,66564,['2018-09-16']
376,26.37346565,-82.26610874,S2B_MSIL2A_20211229T160649_R097_T17RLK_20211230T211628,2021-12-29,0.0,66564,['2018-09-16']
376,26.37346565,-82.26610874,S2B_MSIL2A_20220905T155819_R097_T17RLK_20220906T021121,2022-09-05,0.0,66564,['2018-09-16']
376,26.37346565,-82.26610874,S2B_MSIL2A_20190104T160649_R097_T17RLK_20201007T225100,2019-01-04,0.0,66564,['2018-09-16']
376,26.37346565,-82.26610874,S2C_MSIL2A_20250924T160021_R097_T17RLK_20250924T212114,2025-09-24,0.0,66564,['2018-09-16']
377,26.39702022,-82.21503892,S2B_MSIL2A_20250502T155819_R097_T17RLK_20250502T211036,2025-05-02,0.0,66564,['2018-09-16']
377,26.39702022,-82.21503892,S2B_MSIL2A_20231119T160549_R097_T17RLK_20241019T084741,2023-11-19,0.0,66564,['2018-09-16']
377,26.39702022,-82.21503892,S2A_MSIL2A_20180315T160021_R097_T17RLK_20201013T091802,2018-03-15,0.0,66564,['2018-09-16']
377,26.39702022,-82.21503892,S2B_MSIL2A_20220518T155819_R097_T17RLK_20220520T110426,2022-05-18,0.0,66564,['2018-09-16']
377,26.39702022,-82.21503892,S2B_MSIL2A_20240726T155819_R097_T17RLK_20240726T201315,2024-07-26,0.0,66564,['2018-09-16']
380,26.72810918,-82.18393907,S2A_MSIL2A_20210128T160521_R097_T17RLK_20210129T081603,2021-01-28,0.0,66564,['2019-11-10']
380,26.72810918,-82.18393907,S2A_MSIL2A_20180315T160021_R097_T17RLK_20201013T091802,2018-03-15,0.0,66564,['2019-11-10']
380,26.72810918,-82.18393907,S2A_MSIL2A_20220712T155921_R097_T17RLK_20220714T004636,2022-07-12,0.0,66564,['2019-11-10']
380,26.72810918,-82.18393907,S2B_MSIL2A_20171120T160539_R097_T17RLK_20201014T211532,2017-11-20,0.0,66564,['2019-11-10']
380,26.72810918,-82.18393907,S2A_MSIL2A_20190129T160521_R097_T17RLK_20201008T053752,2019-01-29,0.0,66564,['2019-11-10']
381,26.68167405,-82.20918606,S2B_MSIL2A_20250820T155819_R097_T17RLK_20250820T211624,2025-08-20,0.0,60756,['2019-11-10']
381,26.68167405,-82.20918606,S2B_MSIL2A_20221005T160119_R097_T17RLK_20221006T091333,2022-10-05,0.0,60828,['2019-11-10']
381,26.68167405,-82.20918606,S2A_MSIL2A_20190728T155911_R097_T17RLK_20201106T040318,2019-07-28,0.01,59200,['2019-11-10']
381,26.68167405,-82.20918606,S2A_MSIL2A_20180315T160021_R097_T17RLK_20201013T091802,2018-03-15,0.01,59752,['2019-11-10']
381,26.68167405,-82.20918606,S2A_MSIL2A_20170208T160411_R097_T17RLK_20210208T085633,2017-02-08,0.01,59664,['2019-11-10']
383,26.70521225,-82.15796969,S2B_MSIL2A_20240815T155819_R097_T17RLK_20240815T202258,2024-08-15,0.0,43168,"['2019-10-26', '2019-11-10']"
383,26.70521225,-82.15796969,S2A_MSIL2A_20170208T160411_R097_T17RLK_20210208T085633,2017-02-08,0.48,43900,"['2019-10-26', '2019-11-10']"
383,26.70521225,-82.15796969,S2B_MSIL2A_20210413T155819_R097_T17RLK_20210414T112048,2021-04-13,0.74,43636,"['2019-10-26', '2019-11-10']"
383,26.70521225,-82.15796969,S2B_MSIL2A_20211010T160109_R097_T17RLK_20211011T020558,2021-10-10,0.79,43408,"['2019-10-26', '2019-11-10']"
383,26.70521225,-82.15796969,S2A_MSIL2A_20170817T155901_R097_T17RLK_20210201T031945,2017-08-17,1.27,43008,"['2019-10-26', '2019-11-10']"
384,26.72832164,-82.15820356,S2C_MSIL2A_20250726T155921_R097_T17RLK_20250726T211924,2025-07-26,0.0,66564,['2019-11-10']
384,26.72832164,-82.15820356,S2B_MSIL2A_20190822T155829_R097_T17RLK_20201005T033929,2019-08-22,0.03,66544,['2019-11-10']
384,26.72832164,-82.15820356,S2C_MSIL2A_20250226T160251_R097_T17RLK_20250226T192212,2025-02-26,0.04,66540,['2019-11-10']
384,26.72832164,-82.15820356,S2A_MSIL2A_20161120T160552_R097_T17RLK_20210414T172327,2016-11-20,0.05,66276,['2019-11-10']
384,26.72832164,-82.15820356,S2B_MSIL2A_20251228T160559_R097_T17RLK_20251228T210144,2025-12-28,0.07,66520,['2019-11-10']
385,30.41626697,-86.5840731,S2B_MSIL2A_20250319T161909_R040_T16REU_20250319T215748,2025-03-19,0.01,47564,"['2016-07-19', '2018-10-12', '2021-10-26']"
385,30.41626697,-86.5840731,S2A_MSIL2A_20220409T161831_R040_T16REU_20220410T130600,2022-04-09,0.31,47292,"['2016-07-19', '2018-10-12', '2021-10-26']"
385,30.41626697,-86.5840731,S2A_MSIL2A_20170224T162331_R040_T16REU_20210208T164627,2017-02-24,0.35,47572,"['2016-07-19', '2018-10-12', '2021-10-26']"
385,30.41626697,-86.5840731,S2A_MSIL2A_20161007T162332_R040_T16REU_20210213T082646,2016-10-07,0.35,47328,"['2016-07-19', '2018-10-12', '2021-10-26']"
385,30.41626697,-86.5840731,S2B_MSIL2A_20190917T161909_R040_T16REU_20201004T142036,2019-09-17,0.37,47476,"['2016-07-19', '2018-10-12', '2021-10-26']"
387,28.16926446,-82.88252651,S2B_MSIL2A_20260301T161109_R140_T17RLM_20260301T213315,2026-03-01,0.0,66564,['2021-09-03']
387,28.16926446,-82.88252651,S2C_MSIL2A_20250417T155921_R097_T17RLM_20250417T210913,2025-04-17,0.0,66564,['2021-09-03']
387,28.16926446,-82.88252651,S2A_MSIL2A_20200903T160911_R140_T17RLM_20201027T145921,2020-09-03,0.0,66564,['2021-09-03']
387,28.16926446,-82.88252651,S2A_MSIL2A_20160911T155902_R097_T17RLM_20210212T235315,2016-09-11,0.0,66564,['2021-09-03']
387,28.16926446,-82.88252651,S2A_MSIL2A_20240202T160501_R097_T17RLM_20240202T215754,2024-02-02,0.0,66564,['2021-09-03']
388,28.1923612,-82.88293116,S2A_MSIL2A_20161110T160502_R097_T17RLM_20210414T034154,2016-11-10,0.0,66564,['2021-09-03']
388,28.1923612,-82.88293116,S2B_MSIL2A_20220131T161509_R140_T17RLM_20220216T193056,2022-01-31,0.0,66564,['2021-09-03']
388,28.1923612,-82.88293116,S2B_MSIL2A_20260321T160859_R140_T17RLM_20260321T200307,2026-03-21,0.0,66564,['2021-09-03']
388,28.1923612,-82.88293116,S2B_MSIL2A_20221207T161649_R140_T17RLM_20221208T155525,2022-12-07,0.0,66528,['2021-09-03']
388,28.1923612,-82.88293116,S2A_MSIL2A_20170303T161341_R140_T17RLM_20210208T191920,2017-03-03,0.0,66564,['2021-09-03']
392,25.86300002,-81.66867393,S2B_MSIL2A_20251118T160449_R097_T17RMJ_20251118T200543,2025-11-18,0.11,44260,"['2016-10-21', '2019-11-25', '2022-11-29']"
392,25.86300002,-81.66867393,S2A_MSIL2A_20180325T155911_R097_T17RMJ_20201026T062738,2018-03-25,0.59,44480,"['2016-10-21', '2019-11-25', '2022-11-29']"
392,25.86300002,-81.66867393,S2B_MSIL2A_20201015T160149_R097_T17RMJ_20201027T130228,2020-10-15,1.53,44228,"['2016-10-21', '2019-11-25', '2022-11-29']"
392,25.86300002,-81.66867393,S2C_MSIL2A_20250427T155921_R097_T17RMJ_20250427T205612,2025-04-27,1.95,42220,"['2016-10-21', '2019-11-25', '2022-11-29']"
392,25.86300002,-81.66867393,S2A_MSIL2A_20240721T155901_R097_T17RMJ_20240722T005415,2024-07-21,6.89,38288,"['2016-10-21', '2019-11-25', '2022-11-29']"
393,25.83988468,-81.66854393,S2B_MSIL2A_20241213T160559_R097_T17RMJ_20241213T200052,2024-12-13,0.16,64652,['2022-11-29']
393,25.83988468,-81.66854393,S2A_MSIL2A_20200104T160641_R097_T17RMJ_20201002T224600,2020-01-04,1.03,64112,['2022-11-29']
393,25.83988468,-81.66854393,S2B_MSIL2A_20211129T160619_R097_T17RMJ_20211130T120441,2021-11-29,1.34,63956,['2022-11-29']
393,25.83988468,-81.66854393,S2B_MSIL2A_20231119T160549_R097_T17RMJ_20231119T202651,2023-11-19,1.43,63684,['2022-11-29']
393,25.83988468,-81.66854393,S2B_MSIL2A_20201104T160439_R097_T17RMJ_20201106T105643,2020-11-04,1.59,63680,['2022-11-29']
394,30.130934,-85.72241,S2B_MSIL2A_20220305T162039_R040_T16RFU_20220306T074255,2022-03-05,1.64,47632,"['2015-11-12', '2018-10-27', '2018-11-16']"
394,30.130934,-85.72241,S2B_MSIL2A_20180316T162019_R040_T16RFU_20201013T095949,2018-03-16,2.95,47120,"['2015-11-12', '2018-10-27', '2018-11-16']"
394,30.130934,-85.72241,S2A_MSIL2A_20170425T162331_R040_T16RFU_20210209T103848,2017-04-25,3.29,46696,"['2015-11-12', '2018-10-27', '2018-11-16']"
394,30.130934,-85.72241,S2A_MSIL2A_20200409T161901_R040_T16RFU_20200925T153910,2020-04-09,3.67,47084,"['2015-11-12', '2018-10-27', '2018-11-16']"
394,30.130934,-85.72241,S2A_MSIL2A_20170316T162321_R040_T16RFU_20210208T230444,2017-03-16,3.78,46840,"['2015-11-12', '2018-10-27', '2018-11-16']"
395,30.13118988,-85.74898139,S2B_MSIL2A_20220404T161829_R040_T16RFU_20240603T090951,2022-04-04,0.0,48884,"['2015-10-23', '2018-11-16']"
395,30.13118988,-85.74898139,S2B_MSIL2A_20240104T162659_R040_T16RFU_20240104T203236,2024-01-04,0.17,48472,"['2015-10-23', '2018-11-16']"
395,30.13118988,-85.74898139,S2A_MSIL2A_20240806T161901_R040_T16RFU_20240806T214652,2024-08-06,1.98,47608,"['2015-10-23', '2018-11-16']"
395,30.13118988,-85.74898139,S2A_MSIL2A_20231031T162421_R040_T16RFU_20231031T234005,2023-10-31,3.97,46908,"['2015-10-23', '2018-11-16']"
395,30.13118988,-85.74898139,S2A_MSIL2A_20160719T162342_R040_T16RFU_20210212T060709,2016-07-19,5.38,47104,"['2015-10-23', '2018-11-16']"
396,30.10783718,-85.72270729,S2B_MSIL2A_20190907T161829_R040_T16RFU_20201004T103151,2019-09-07,3.33,49104,"['2015-10-23', '2018-10-27', '2018-11-16']"
396,30.10783718,-85.72270729,S2B_MSIL2A_20180316T162019_R040_T16RFU_20201013T095949,2018-03-16,3.44,48828,"['2015-10-23', '2018-10-27', '2018-11-16']"
396,30.10783718,-85.72270729,S2A_MSIL2A_20170425T162331_R040_T16RFU_20210209T103848,2017-04-25,3.75,48580,"['2015-10-23', '2018-10-27', '2018-11-16']"
396,30.10783718,-85.72270729,S2B_MSIL2A_20200504T161829_R040_T16RFU_20200920T125836,2020-05-04,4.08,48684,"['2015-10-23', '2018-10-27', '2018-11-16']"
396,30.10783718,-85.72270729,S2B_MSIL2A_20180115T162619_R040_T16RFU_20201014T060425,2018-01-15,4.31,48560,"['2015-10-23', '2018-10-27', '2018-11-16']"
397,30.10757616,-85.69614243,S2C_MSIL2A_20251219T162721_R040_T16RFU_20251219T200415,2025-12-19,0.08,57616,"['2018-10-27', '2018-11-16']"
397,30.10757616,-85.69614243,S2C_MSIL2A_20251020T162331_R040_T16RFU_20251020T201906,2025-10-20,0.29,57988,"['2018-10-27', '2018-11-16']"
397,30.10757616,-85.69614243,S2B_MSIL2A_20240821T161829_R040_T16RFU_20240821T202842,2024-08-21,0.55,57632,"['2018-10-27', '2018-11-16']"
397,30.10757616,-85.69614243,S2A_MSIL2A_20230613T161831_R040_T16RFU_20240909T041501,2023-06-13,0.92,56160,"['2018-10-27', '2018-11-16']"
397,30.10757616,-85.69614243,S2B_MSIL2A_20200404T161829_R040_T16RFU_20200925T010050,2020-04-04,2.09,57052,"['2018-10-27', '2018-11-16']"
400,27.36529752,-82.63792968,S2B_MSIL2A_20250621T155819_R097_T17RLL_20250621T195904,2025-06-21,0.0,60200,"['2018-11-10', '2018-11-10', '2021-08-11']"
400,27.36529752,-82.63792968,S2A_MSIL2A_20230915T155901_R097_T17RLL_20241103T091138,2023-09-15,0.04,60100,"['2018-11-10', '2018-11-10', '2021-08-11']"
400,27.36529752,-82.63792968,S2B_MSIL2A_20240207T160429_R097_T17RLL_20240207T220723,2024-02-07,0.2,60136,"['2018-11-10', '2018-11-10', '2021-08-11']"
400,27.36529752,-82.63792968,S2B_MSIL2A_20220508T155819_R097_T17RLL_20240611T235210,2022-05-08,0.32,59824,"['2018-11-10', '2018-11-10', '2021-08-11']"
400,27.36529752,-82.63792968,S2A_MSIL2A_20210128T160521_R097_T17RLL_20210202T105133,2021-01-28,0.46,59608,"['2018-11-10', '2018-11-10', '2021-08-11']"
401,25.74955,-81.46215,S2A_MSIL2A_20221219T160701_R097_T17RMJ_20221220T130546,2022-12-19,0.0,66564,['2023-02-07']
401,25.74955,-81.46215,S2A_MSIL2A_20180325T155911_R097_T17RMJ_20201026T062738,2018-03-25,0.0,66564,['2023-02-07']
401,25.74955,-81.46215,S2C_MSIL2A_20250226T160251_R097_T17RMJ_20250226T192212,2025-02-26,0.0,66564,['2023-02-07']
401,25.74955,-81.46215,S2B_MSIL2A_20260328T155859_R097_T17RMJ_20260328T200110,2026-03-28,0.0,66564,['2023-02-07']
401,25.74955,-81.46215,S2A_MSIL2A_20170310T160041_R097_T17RMJ_20210208T212033,2017-03-10,0.0,66564,['2023-02-07']
402,25.74946676,-81.48767536,S2B_MSIL2A_20210314T155929_R097_T17RMJ_20210315T195055,2021-03-14,0.0,66564,['2023-02-07']
402,25.74946676,-81.48767536,S2B_MSIL2A_20231219T160659_R097_T17RMJ_20231222T001228,2023-12-19,0.0,66564,['2023-02-07']
402,25.74946676,-81.48767536,S2B_MSIL2A_20220518T155819_R097_T17RMJ_20220520T104447,2022-05-18,0.0,66564,['2023-02-07']
402,25.74946676,-81.48767536,S2A_MSIL2A_20221030T160411_R097_T17RMJ_20221031T031717,2022-10-30,0.0,66564,['2023-02-07']
402,25.74946676,-81.48767536,S2B_MSIL2A_20240227T160129_R097_T17RMJ_20240227T221319,2024-02-27,0.0,66564,['2023-02-07']
403,25.74962877,-81.43662453,S2A_MSIL2A_20201119T160551_R097_T17RMJ_20201121T015210,2020-11-19,0.0,66564,['2023-02-07']
403,25.74962877,-81.43662453,S2B_MSIL2A_20260206T160339_R097_T17RMJ_20260206T213114,2026-02-06,0.0,66564,['2023-02-07']
403,25.74962877,-81.43662453,S2B_MSIL2A_20210821T155819_R097_T17RMJ_20210822T082926,2021-08-21,0.0,66564,['2023-02-07']
403,25.74962877,-81.43662453,S2A_MSIL2A_20180315T160021_R097_T17RMJ_20201013T091803,2018-03-15,0.0,66564,['2023-02-07']
403,25.74962877,-81.43662453,S2A_MSIL2A_20170208T160411_R097_T17RMJ_20210208T085639,2017-02-08,0.0,66564,['2023-02-07']
409,26.7003,-82.1208,S2A_MSIL2A_20230309T160101_R097_T17RLK_20240823T143703,2023-03-09,0.0,55844,"['2016-11-20', '2018-01-09', '2018-03-15']"
409,26.7003,-82.1208,S2A_MSIL2A_20221129T160621_R097_T17RLK_20221201T184802,2022-11-29,0.0,55744,"['2016-11-20', '2018-01-09', '2018-03-15']"
409,26.7003,-82.1208,S2B_MSIL2A_20200408T155819_R097_T17RLK_20200925T140327,2020-04-08,0.0,55372,"['2016-11-20', '2018-01-09', '2018-03-15']"
409,26.7003,-82.1208,S2A_MSIL2A_20170509T155911_R097_T17RLK_20210209T141858,2017-05-09,0.09,54760,"['2016-11-20', '2018-01-09', '2018-03-15']"
409,26.7003,-82.1208,S2B_MSIL2A_20171120T160539_R097_T17RLK_20201014T211532,2017-11-20,0.12,55332,"['2016-11-20', '2018-01-09', '2018-03-15']"
410,26.70050082,-82.09507018,S2B_MSIL2A_20250820T155819_R097_T17RLK_20250820T211624,2025-08-20,0.0,63680,"['2016-11-20', '2018-01-09', '2018-03-15']"
410,26.70050082,-82.09507018,S2A_MSIL2A_20181031T160411_R097_T17RLK_20201009T170537,2018-10-31,0.0,63296,"['2016-11-20', '2018-01-09', '2018-03-15']"
410,26.70050082,-82.09507018,S2C_MSIL2A_20251113T160531_R097_T17RLK_20251113T194111,2025-11-13,0.0,63632,"['2016-11-20', '2018-01-09', '2018-03-15']"
410,26.70050082,-82.09507018,S2B_MSIL2A_20211010T160109_R097_T17RLK_20211011T020558,2021-10-10,0.06,63196,"['2016-11-20', '2018-01-09', '2018-03-15']"
410,26.70050082,-82.09507018,S2B_MSIL2A_20191130T160619_R097_T17RLK_20201003T211031,2019-11-30,0.12,63116,"['2016-11-20', '2018-01-09', '2018-03-15']"
411,26.72361072,-82.0952913,S2A_MSIL2A_20220831T155831_R097_T17RLK_20220901T183018,2022-08-31,0.0,66536,['2016-11-20']
411,26.72361072,-82.0952913,S2A_MSIL2A_20200503T155911_R097_T17RLK_20200920T080007,2020-05-03,0.0,66544,['2016-11-20']
411,26.72361072,-82.0952913,S2A_MSIL2A_20230418T155821_R097_T17RLK_20240906T005219,2023-04-18,0.0,66556,['2016-11-20']
411,26.72361072,-82.0952913,S2B_MSIL2A_20231119T160549_R097_T17RLK_20241019T084741,2023-11-19,0.0,66536,['2016-11-20']
411,26.72361072,-82.0952913,S2B_MSIL2A_20221025T160339_R097_T17RLK_20240724T153558,2022-10-25,0.0,66556,['2016-11-20']
413,26.67739084,-82.09484932,S2B_MSIL2A_20251228T160559_R097_T17RLK_20251228T210144,2025-12-28,0.0,57816,"['2018-01-09', '2018-03-15']"
413,26.67739084,-82.09484932,S2C_MSIL2A_20250726T155921_R097_T17RLK_20250726T211924,2025-07-26,0.0,57260,"['2018-01-09', '2018-03-15']"
413,26.67739084,-82.09484932,S2B_MSIL2A_20190424T155829_R097_T17RLK_20201105T173333,2019-04-24,0.0,56920,"['2018-01-09', '2018-03-15']"
413,26.67739084,-82.09484932,S2A_MSIL2A_20170509T155911_R097_T17RLK_20210209T141858,2017-05-09,0.02,56988,"['2018-01-09', '2018-03-15']"
413,26.67739084,-82.09484932,S2A_MSIL2A_20180623T155901_R097_T17RLK_20201012T012652,2018-06-23,0.02,56404,"['2018-01-09', '2018-03-15']"
415,28.31478113,-80.6324274,S2C_MSIL2A_20250318T160021_R097_T17RNM_20250318T212400,2025-03-18,0.0,33792,"['2016-04-01', '2018-10-31']"
415,28.31478113,-80.6324274,S2A_MSIL2A_20231231T160511_R054_T17RNM_20231231T221406,2023-12-31,0.0,33532,"['2016-04-01', '2018-10-31']"
415,28.31478113,-80.6324274,S2B_MSIL2A_20250628T160509_R054_T17RNM_20250628T193450,2025-06-28,1.11,34196,"['2016-04-01', '2018-10-31']"
415,28.31478113,-80.6324274,S2A_MSIL2A_20201209T160641_R097_T17RNM_20201210T204209,2020-12-09,1.61,33940,"['2016-04-01', '2018-10-31']"
415,28.31478113,-80.6324274,S2A_MSIL2A_20190106T160511_R054_T17RNM_20201007T231542,2019-01-06,2.48,33960,"['2016-04-01', '2018-10-31']"
416,28.29167274,-80.63250681,S2B_MSIL2A_20231020T160209_R097_T17RNM_20231020T230200,2023-10-20,0.0,62396,['2018-10-31']
416,28.29167274,-80.63250681,S2B_MSIL2A_20221002T160509_R054_T17RNM_20221003T073046,2022-10-02,0.0,62216,['2018-10-31']
416,28.29167274,-80.63250681,S2A_MSIL2A_20190715T160521_R054_T17RNM_20201005T142356,2019-07-15,0.07,62724,['2018-10-31']
416,28.29167274,-80.63250681,S2A_MSIL2A_20161120T160552_R097_T17RNM_20210414T172345,2016-11-20,0.12,62576,['2018-10-31']
416,28.29167274,-80.63250681,S2B_MSIL2A_20171117T160459_R054_T17RNM_20201014T203457,2017-11-17,0.4,63008,['2018-10-31']
417,28.26856429,-80.63258613,S2A_MSIL2A_20201209T160641_R097_T17RNM_20201210T204209,2020-12-09,0.0,66564,['2018-10-31']
417,28.26856429,-80.63258613,S2A_MSIL2A_20160401T154922_R054_T17RNM_20210211T005923,2016-04-01,0.0,66564,['2018-10-31']
417,28.26856429,-80.63258613,S2A_MSIL2A_20180809T160511_R054_T17RNM_20201010T231933,2018-08-09,0.0,66564,['2018-10-31']
417,28.26856429,-80.63258613,S2A_MSIL2A_20161120T160552_R097_T17RNM_20210414T172345,2016-11-20,0.0,66564,['2018-10-31']
417,28.26856429,-80.63258613,S2B_MSIL2A_20210907T160509_R054_T17RNM_20210908T062539,2021-09-07,0.0,66564,['2018-10-31']
418,30.39910157,-86.86306779,S2A_MSIL2A_20210524T161901_R040_T16REU_20210525T074943,2021-05-24,0.46,37768,['2018-10-12']
418,30.39910157,-86.86306779,S2A_MSIL2A_20190415T161901_R040_T16REU_20201007T022316,2019-04-15,0.84,37564,['2018-10-12']
418,30.39910157,-86.86306779,S2B_MSIL2A_20200214T162349_R040_T16REU_20201002T003351,2020-02-14,1.12,37756,['2018-10-12']
418,30.39910157,-86.86306779,S2B_MSIL2A_20230419T161829_R040_T16REU_20240831T090015,2023-04-19,1.21,36560,['2018-10-12']
418,30.39910157,-86.86306779,S2A_MSIL2A_20191101T162431_R040_T16REU_20201003T115311,2019-11-01,1.66,37492,['2018-10-12']
